Method,Project,Recall,Precision,F1,MCC,AUC,GMean
RFF,camel-2.10.0,0.5616438356164384,0.08874458874458875,0.15327102803738318,0.16515777455520853,0.6893796936553087,0.6774421839503064
RFF,camel-2.10.0,0.821917808219178,0.07989347536617843,0.14563106796116504,0.1936683313566411,0.7608720231365221,0.7584191767851776
RFF,camel-2.10.0,0.4520547945205479,0.08270676691729323,0.13983050847457626,0.13529900116903298,0.646531306904062,0.6165886934887951
RFF,camel-2.10.0,0.5753424657534246,0.08333333333333333,0.14558058925476602,0.15815563549550898,0.6873237089844447,0.678140164049121
RFF,camel-2.10.0,0.589041095890411,0.0618705035971223,0.11197916666666667,0.11601589235379427,0.6529045618461612,0.6497736718240025
RFF,camel-2.10.0,0.589041095890411,0.07543859649122807,0.13374805598755832,0.14553683195221662,0.680054865929567,0.6739370254984814
RFF,camel-2.10.0,0.5068493150684932,0.08043478260869565,0.13883677298311445,0.1411180097437231,0.6615480285160016,0.64320611167113
RFF,camel-2.10.0,0.5205479452054794,0.08755760368663594,0.14990138067061146,0.15566417406758684,0.6742618092665104,0.6565066910784496
RFF,camel-2.10.0,0.684931506849315,0.06345177664974619,0.11614401858304296,0.13355809790326295,0.6821703581162302,0.682164770088649
RFF,camel-2.10.0,0.5616438356164384,0.08401639344262295,0.14616755793226383,0.156976284036748,0.6837324304059602,0.6727439419356827
RFF,camel-2.10.0,0.5616438356164384,0.09318181818181819,0.1598440545808967,0.17251739089641605,0.694158147173988,0.6813923176265292
RFF,camel-2.10.0,0.547945205479452,0.07434944237918216,0.13093289689034368,0.136740783789488,0.6658057912714376,0.6552909537048066
RFF,camel-2.10.0,0.5342465753424658,0.06621392190152801,0.1178247734138973,0.1180359525617229,0.6476619497042476,0.6376542589468719
RFF,camel-2.10.0,0.5616438356164384,0.0762081784386617,0.1342062193126023,0.14256857264029435,0.672872308772598,0.6636153785682757
RFF,camel-2.10.0,0.4794520547945205,0.08728179551122195,0.14767932489451477,0.14765290194548922,0.6602299370410483,0.6349983677582858
RFF,camel-2.10.0,0.4657534246575342,0.0737527114967462,0.12734082397003746,0.1223088055840301,0.6401312735798532,0.6159224084413472
RFF,camel-2.10.0,0.5342465753424658,0.07442748091603053,0.13065326633165827,0.13467914574527579,0.6617801078276185,0.6493751683027255
RFF,camel-2.10.0,0.589041095890411,0.09862385321100918,0.16895874263261298,0.18650503146902783,0.709159991906978,0.6989129737966424
RFF,camel-2.10.0,0.3972602739726027,0.11068702290076336,0.17313432835820897,0.1631059753323785,0.6480219701748331,0.5975374846376188
RFF,camel-2.10.0,0.5616438356164384,0.060029282576866766,0.10846560846560847,0.10782395375474026,0.6413779560358474,0.6364025082678921
RFF,camel-2.10.0,0.5068493150684932,0.08167770419426049,0.14068441064638784,0.14328087465566586,0.6630684455446723,0.644403093374244
RFF,camel-2.10.0,0.4383561643835616,0.07655502392344497,0.13034623217922606,0.12268178989523182,0.635337943182224,0.604030198639384
RFF,camel-2.10.0,0.4931506849315068,0.11320754716981132,0.18414322250639387,0.1878649000924421,0.6853242564535901,0.657828742829099
RFF,camel-2.10.0,0.589041095890411,0.053952321204516936,0.09885057471264366,0.09558788142558135,0.6307499137141022,0.6293693892827148
RFF,camel-2.10.0,0.4657534246575342,0.0728051391862955,0.1259259259259259,0.12057956465632699,0.6388280589838496,0.6149361429432206
RFF,camel-2.10.0,0.4657534246575342,0.10967741935483871,0.1775456919060052,0.1772028249171151,0.6729288409126073,0.6402433692210504
RFF,camel-2.10.0,0.6986301369863014,0.0550755939524838,0.10210210210210209,0.11272471023548507,0.6592629399093106,0.658086504748554
RFF,jruby-1.4.0,0.7936507936507936,0.42016806722689076,0.5494505494505495,0.4137563243023341,0.7474747474747474,0.7460470969529908
RFF,jruby-1.4.0,0.7936507936507936,0.35714285714285715,0.4926108374384237,0.3319530651546462,0.702020202020202,0.696014510424828
RFF,jruby-1.4.0,0.8253968253968254,0.3466666666666667,0.48826291079812206,0.3292766619269984,0.7005772005772005,0.68936817102944
RFF,jruby-1.4.0,0.8253968253968254,0.3586206896551724,0.5,0.3470032282032388,0.7113997113997114,0.7022066699910515
RFF,jruby-1.4.0,0.7936507936507936,0.4032258064516129,0.53475935828877,0.3932616259659249,0.7366522366522366,0.7344437910860334
RFF,jruby-1.4.0,0.8095238095238095,0.3333333333333333,0.4722222222222222,0.3022232967958545,0.683982683982684,0.6723628022028163
RFF,jruby-1.4.0,0.7936507936507936,0.36231884057971014,0.49751243781094534,0.3393182518027011,0.7063492063492063,0.7009334020895116
RFF,jruby-1.4.0,0.6825396825396826,0.5657894736842105,0.6187050359712231,0.5058008901530715,0.7698412698412699,0.764875162105191
RFF,jruby-1.4.0,0.8253968253968254,0.33121019108280253,0.4727272727272727,0.30504649803330114,0.6854256854256854,0.6709817063202619
RFF,jruby-1.4.0,0.7619047619047619,0.38095238095238093,0.5079365079365079,0.35176323534072423,0.7121212121212122,0.7103789262949269
RFF,jruby-1.4.0,0.7619047619047619,0.39344262295081966,0.518918918918919,0.3677225962713561,0.7207792207792207,0.719605013166412
RFF,jruby-1.4.0,0.9047619047619048,0.3313953488372093,0.4851063829787234,0.33888160832850467,0.7034632034632035,0.6740469653385947
RFF,jruby-1.4.0,0.6984126984126984,0.4782608695652174,0.5677419354838709,0.4341625393566599,0.7453102453102453,0.7438333024673004
RFF,jruby-1.4.0,0.8412698412698413,0.34415584415584416,0.488479262672811,0.3319530651546462,0.7020202020202021,0.6880711460403863
RFF,jruby-1.4.0,0.746031746031746,0.44339622641509435,0.5562130177514792,0.4192664293394966,0.7453102453102454,0.7453098960842576
RFF,jruby-1.4.0,0.7619047619047619,0.3870967741935484,0.5133689839572192,0.3596905115541996,0.7164502164502164,0.7150068509805222
RFF,jruby-1.4.0,0.7619047619047619,0.42857142857142855,0.5485714285714285,0.40967324519935133,0.7424242424242424,0.7421686230904533
RFF,jruby-1.4.0,0.7936507936507936,0.4098360655737705,0.5405405405405405,0.40137041553801617,0.7409812409812409,0.7391069731153191
RFF,jruby-1.4.0,0.7619047619047619,0.3870967741935484,0.5133689839572192,0.3596905115541996,0.7164502164502164,0.7150068509805222
RFF,jruby-1.4.0,0.8571428571428571,0.3333333333333333,0.48,0.32141217326661253,0.6948051948051949,0.6755743794098676
RFF,jruby-1.4.0,0.7777777777777778,0.3828125,0.5130890052356022,0.360654158511785,0.7178932178932178,0.7153911599848798
RFF,jruby-1.4.0,0.7777777777777778,0.35251798561151076,0.48514851485148514,0.3190230485956752,0.694083694083694,0.6890192121758832
RFF,jruby-1.4.0,0.7301587301587301,0.4423076923076923,0.5508982035928144,0.41113802341504757,0.7395382395382396,0.739478757330539
RFF,jruby-1.4.0,0.7777777777777778,0.3888888888888889,0.5185185185185185,0.36851386559504445,0.7222222222222223,0.7200822998230956
RFF,jruby-1.4.0,0.6825396825396826,0.4777777777777778,0.5620915032679739,0.42652527861354517,0.7395382395382395,0.7373384380590781
RFF,jruby-1.4.0,0.5714285714285714,0.5538461538461539,0.5625,0.4408867935046836,0.7229437229437229,0.7068880996346388
RFF,jruby-1.4.0,0.7777777777777778,0.4117647058823529,0.5384615384615384,0.39686831106550413,0.7373737373737373,0.7362659452178555
RFF,jruby-1.4.0,0.7619047619047619,0.3779527559055118,0.5052631578947369,0.3478371171313739,0.7099567099567099,0.7080536207882553
RFF,jruby-1.4.0,0.8095238095238095,0.3422818791946309,0.4811320754716981,0.31621113286779784,0.6926406926406926,0.6827074527859397
RFF,jruby-1.4.0,0.7777777777777778,0.3769230769230769,0.5077720207253886,0.3528914538366079,0.7135642135642135,0.7106690545187014
RFF,jruby-1.4.0,0.7777777777777778,0.3656716417910448,0.49746192893401014,0.3376361812126516,0.7049062049062048,0.7011294399627587
RFF,jruby-1.4.0,0.7619047619047619,0.3779527559055118,0.5052631578947369,0.3478371171313739,0.7099567099567099,0.7080536207882553
RFF,jruby-1.4.0,0.7936507936507936,0.36496350364963503,0.4999999999999999,0.34302894136818685,0.7085137085137085,0.7033799484533299
RFF,jruby-1.4.0,0.7936507936507936,0.3546099290780142,0.4901960784313726,0.32829746357824197,0.6998556998556998,0.6935419821470657
RFF,jruby-1.4.0,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.38830099053728345,0.7316017316017316,0.7309738846478072
RFF,jruby-1.4.0,0.7936507936507936,0.3597122302158273,0.4950495049504951,0.3356264786341118,0.7041847041847041,0.6984782863077026
RFF,jruby-1.4.0,0.8095238095238095,0.3541666666666667,0.4927536231884058,0.33401445562378973,0.7034632034632035,0.6954219053702358
RFF,jruby-1.4.0,0.7936507936507936,0.37037037037037035,0.505050505050505,0.3505093436780923,0.7128427128427128,0.7082476878388472
RFF,jruby-1.4.0,0.8571428571428571,0.34615384615384615,0.4931506849315069,0.34169110671041225,0.7077922077922079,0.6918556156814131
RFF,jruby-1.4.0,0.7777777777777778,0.4016393442622951,0.5297297297297298,0.38454650590468614,0.7308802308802308,0.7293740686277049
RFF,wicket-1.3.0-beta2,0.782608695652174,0.15,0.2517482517482517,0.20389193923939655,0.6801242236024845,0.6723584553789583
RFF,wicket-1.3.0-beta2,0.6956521739130435,0.15763546798029557,0.2570281124497992,0.19793950309762692,0.670807453416149,0.6703472081109089
RFF,wicket-1.3.0-beta2,0.6304347826086957,0.17682926829268292,0.27619047619047615,0.2137995056792814,0.6754658385093169,0.6739631317791571
RFF,wicket-1.3.0-beta2,0.782608695652174,0.16589861751152074,0.2737642585551331,0.2336492615075796,0.7039337474120082,0.6995233900770726
RFF,wicket-1.3.0-beta2,0.6739130434782609,0.14903846153846154,0.24409448818897636,0.17735670856937144,0.6537267080745341,0.6534149682345327
RFF,wicket-1.3.0-beta2,0.7391304347826086,0.16267942583732056,0.26666666666666666,0.21718438942788745,0.6884057971014492,0.6865344511493919
RFF,wicket-1.3.0-beta2,0.8043478260869565,0.14566929133858267,0.24666666666666667,0.20025633775554327,0.677536231884058,0.6655630436640599
RFF,wicket-1.3.0-beta2,0.5652173913043478,0.2,0.29545454545454547,0.22899918203556144,0.6749482401656314,0.6659686687156273
RFF,wicket-1.3.0-beta2,0.6086956521739131,0.21875,0.3218390804597701,0.26425907426305073,0.7008281573498966,0.694745786330834
RFF,wicket-1.3.0-beta2,0.6086956521739131,0.21212121212121213,0.3146067415730337,0.2561396032205386,0.6966873706004141,0.6911083488444268
RFF,wicket-1.3.0-beta2,0.717391304347826,0.18032786885245902,0.2882096069868996,0.2409929350125044,0.7034161490683231,0.7032773093204578
RFF,wicket-1.3.0-beta2,0.7608695652173914,0.16055045871559634,0.26515151515151514,0.2186720516447288,0.6909937888198758,0.6874516652539955
RFF,wicket-1.3.0-beta2,0.6521739130434783,0.19607843137254902,0.30150753768844224,0.2470398080995516,0.6987577639751553,0.6972032397715419
RFF,wicket-1.3.0-beta2,0.45652173913043476,0.19626168224299065,0.27450980392156865,0.19533475424872676,0.6392339544513459,0.61256533928719
RFF,wicket-1.3.0-beta2,0.6956521739130435,0.1693121693121693,0.27234042553191484,0.21791544921218936,0.6853002070393375,0.6852220155176018
RFF,wicket-1.3.0-beta2,0.6086956521739131,0.17391304347826086,0.27053140096618356,0.20412414523193154,0.6666666666666666,0.6641414050660638
RFF,wicket-1.3.0-beta2,0.6304347826086957,0.18012422360248448,0.28019323671497587,0.21870444131992664,0.6785714285714286,0.6768619113149505
RFF,wicket-1.3.0-beta2,0.8043478260869565,0.14919354838709678,0.25170068027210885,0.20750315649237655,0.6837474120082816,0.6730275355080764
RFF,wicket-1.3.0-beta2,0.782608695652174,0.1592920353982301,0.2647058823529412,0.22171121702172106,0.6946169772256728,0.6890211916468769
RFF,wicket-1.3.0-beta2,0.7391304347826086,0.17346938775510204,0.2809917355371901,0.23555363437906904,0.7018633540372671,0.7008732641734612
RFF,wicket-1.3.0-beta2,0.6956521739130435,0.1787709497206704,0.28444444444444444,0.23302720008113567,0.6956521739130435,0.6956521739130435
RFF,wicket-1.3.0-beta2,0.782608695652174,0.140625,0.23841059602649006,0.18444255566567308,0.6635610766045549,0.6527947355667698
RFF,wicket-1.3.0-beta2,0.6739130434782609,0.16847826086956522,0.26956521739130435,0.21128856368212912,0.6785714285714285,0.6785554385028486
RFF,wicket-1.3.0-beta2,0.8043478260869565,0.16228070175438597,0.27007299270072993,0.23266002966445348,0.7044513457556936,0.6973323395300359
RFF,wicket-1.3.0-beta2,0.7608695652173914,0.18041237113402062,0.2916666666666667,0.2523992972002454,0.7158385093167702,0.7144207271806515
RFF,wicket-1.3.0-beta2,0.6086956521739131,0.18421052631578946,0.2828282828282828,0.21916025787110605,0.6759834368530021,0.6726261672969446
RFF,wicket-1.3.0-beta2,0.8043478260869565,0.125,0.21637426900584794,0.15217780053503055,0.6340579710144927,0.6107625363972603
RFF,wicket-1.3.0-beta2,0.5869565217391305,0.1956521739130435,0.29347826086956524,0.22917462425705282,0.6785714285714286,0.6723584553789583
RFF,wicket-1.3.0-beta2,0.7608695652173914,0.1598173515981735,0.2641509433962264,0.21733942548691385,0.6899585921325052,0.6863049560899463
RFF,wicket-1.3.0-beta2,0.782608695652174,0.1506276150627615,0.25263157894736843,0.2051376848006927,0.6811594202898551,0.6735623210795508
RFF,wicket-1.3.0-beta2,0.8043478260869565,0.15677966101694915,0.2624113475177305,0.2223948638480938,0.6961697722567288,0.6877135017385437
RFF,wicket-1.3.0-beta2,0.7391304347826086,0.16831683168316833,0.2741935483870968,0.22694341909198776,0.6956521739130435,0.6942921488117961
RFF,wicket-1.3.0-beta2,0.7608695652173914,0.15625,0.2592592592592593,0.2107509990641975,0.6847826086956522,0.6805424279347186
RFF,wicket-1.3.0-beta2,0.7391304347826086,0.16113744075829384,0.26459143968871596,0.21444852720526109,0.686335403726708,0.6843018128753641
RFF,wicket-1.3.0-beta2,0.5217391304347826,0.2,0.2891566265060241,0.21730897923340928,0.6614906832298137,0.6465596859464896
RFF,wicket-1.3.0-beta2,0.5217391304347826,0.23529411764705882,0.32432432432432434,0.2573004675327367,0.6801242236024846,0.6614250689179695
RFF,wicket-1.3.0-beta2,0.782608695652174,0.15517241379310345,0.2589928057553957,0.21397080537685625,0.6884057971014492,0.6819298757112227
RFF,wicket-1.3.0-beta2,0.5652173913043478,0.203125,0.2988505747126437,0.23292939020093648,0.6770186335403727,0.6677235299099135
RFF,wicket-1.3.0-beta2,0.6739130434782609,0.15346534653465346,0.25,0.18551723941646617,0.6599378881987576,0.6597898993733914
RFF,wicket-1.3.0-beta2,0.6956521739130435,0.20125786163522014,0.3121951219512195,0.2659207410586118,0.7163561076604554,0.7160568553612352
RFF,hive-0.9.0,0.34177215189873417,0.6428571428571429,0.4462809917355372,0.38900468793333515,0.6492097753713324,0.5718001749835486
RFF,hive-0.9.0,0.4177215189873418,0.5238095238095238,0.4647887323943662,0.3623901934938237,0.6655081583376016,0.617659202289912
RFF,hive-0.9.0,0.3670886075949367,0.5686274509803921,0.4461538461538462,0.3633258173177518,0.6517523962830174,0.5863000200156939
RFF,hive-0.9.0,0.26582278481012656,0.6,0.3684210526315789,0.318906074281607,0.6126801785322309,0.505041532536281
RFF,hive-0.9.0,0.34177215189873417,0.6428571428571429,0.4462809917355372,0.38900468793333515,0.6492097753713324,0.5718001749835486
RFF,hive-0.9.0,0.5189873417721519,0.45054945054945056,0.48235294117647054,0.35512786678594577,0.6872393356259604,0.6663251240917075
RFF,hive-0.9.0,0.4430379746835443,0.5072463768115942,0.472972972972973,0.36369232651778205,0.6723860393648935,0.6320620627436263
