Method,Project,Recall,Precision,F1,MCC,AUC,GMean
RFF,httpclient,0.4235294117647059,0.5806451612903226,0.489795918367347,0.2564815837659556,0.6182395260262379,0.5867777116978868
RFF,httpclient,0.4823529411764706,0.5857142857142857,0.5290322580645161,0.2865588147228893,0.6368599238256454,0.6178334362009347
RFF,httpclient,0.5411764705882353,0.5609756097560976,0.5508982035928144,0.28424814169866663,0.6410918324164199,0.6332579711790337
RFF,httpclient,0.4117647058823529,0.6481481481481481,0.5035971223021581,0.31206506810623,0.6375370292001692,0.5962217050938794
RFF,httpclient,0.38823529411764707,0.6226415094339622,0.47826086956521735,0.2789934008870862,0.622175201015658,0.5765189508762262
RFF,httpclient,0.4588235294117647,0.6290322580645161,0.5306122448979591,0.3181693519444531,0.6466779517562421,0.618791636411863
RFF,httpclient,0.5529411764705883,0.5402298850574713,0.5465116279069768,0.2640119726018198,0.6325856961489632,0.6275519209256469
RFF,httpclient,0.4235294117647059,0.5714285714285714,0.4864864864864864,0.2474622340252407,0.6146424037240796,0.5841755804208618
RFF,httpclient,0.4470588235294118,0.59375,0.5100671140939598,0.27928934663741556,0.6300042319085908,0.6028567904367578
RFF,httpclient,0.36470588235294116,0.5535714285714286,0.43971631205673756,0.2071510393660935,0.5924248836225138,0.5469106866719075
RFF,httpclient,0.38823529411764707,0.673469387755102,0.4925373134328358,0.3206011221119253,0.6365636902242912,0.5861282619009844
RFF,httpclient,0.32941176470588235,0.5,0.3971631205673759,0.14341225802268012,0.5639864578925095,0.5128893038488316
RFF,httpclient,0.5294117647058824,0.625,0.5732484076433121,0.34824932294313465,0.6675835801946678,0.6531281543082211
RFF,httpclient,0.4823529411764706,0.5942028985507246,0.5324675324675324,0.29525685875366375,0.6404570461278036,0.6206354162729432
RFF,httpclient,0.5176470588235295,0.6197183098591549,0.5641025641025641,0.33727588065206954,0.6617012272534913,0.6458304039813616
RFF,httpclient,0.4470588235294118,0.5277777777777778,0.4840764331210191,0.2103566617373682,0.6012272534913246,0.5811250343461382
RFF,httpclient,0.49411764705882355,0.6086956521739131,0.5454545454545455,0.31518380553306136,0.6499365213711384,0.6309817431749188
RFF,httpclient,0.4823529411764706,0.5774647887323944,0.5256410256410257,0.27795910708541405,0.6332628015234871,0.6150186906455928
RFF,httpclient,0.49411764705882355,0.56,0.525,0.2639561476913716,0.6283537875581888,0.6138478157675208
RFF,httpclient,0.4823529411764706,0.6212121212121212,0.543046357615894,0.32198613717442987,0.6512484130342785,0.6289664657719
RFF,jackrabbit,0.3470790378006873,0.7062937062937062,0.4654377880184331,0.3068691830014196,0.6247023095980181,0.5596233506329443
RFF,jackrabbit,0.4261168384879725,0.7005649717514124,0.5299145299145299,0.34525344951805215,0.6514305122672421,0.6112245583423904
RFF,jackrabbit,0.38144329896907214,0.75,0.5056947608200455,0.3588213876007793,0.6476983936705826,0.5904417276149634
RFF,jackrabbit,0.2268041237113402,0.8148148148148148,0.3548387096774194,0.29817372595274005,0.5959602013905538,0.4678593292368636
RFF,jackrabbit,0.3848797250859107,0.7466666666666667,0.5079365079365079,0.35838755068114414,0.6482538160313274,0.5923403567357651
RFF,jackrabbit,0.4054982817869416,0.6704545454545454,0.5053533190578159,0.30908455087323605,0.6353072804283544,0.5922863874079016
RFF,jackrabbit,0.41237113402061853,0.7142857142857143,0.5228758169934641,0.34902727878237194,0.6503716135219371,0.6052594546409584
RFF,jackrabbit,0.3333333333333333,0.6830985915492958,0.44803695150115475,0.28211720588852135,0.6143410852713178,0.5463054204408929
RFF,jackrabbit,0.46735395189003437,0.6445497630331753,0.5418326693227091,0.31588295048576254,0.6464676736194358,0.6211591806639969
RFF,jackrabbit,0.3711340206185567,0.7058823529411765,0.48648648648648646,0.31976440365604675,0.6332414289139295,0.5764498363341237
RFF,jackrabbit,0.37800687285223367,0.6666666666666666,0.48245614035087725,0.29208877391951854,0.6250499480540238,0.5741577801938945
RFF,jackrabbit,0.40893470790378006,0.7041420118343196,0.517391304347826,0.3389414839218103,0.646327819068169,0.6011523604487534
RFF,jackrabbit,0.41237113402061853,0.6666666666666666,0.5095541401273885,0.30927720321607527,0.6364181251498441,0.5956769055328428
RFF,jackrabbit,0.41580756013745707,0.7076023391812866,0.5238095238095238,0.34549316498328386,0.6497642451850076,0.6061830118391672
RFF,jackrabbit,0.36769759450171824,0.6524390243902439,0.4703296703296704,0.2752052457809456,0.6175697274834173,0.5647621494603886
RFF,jackrabbit,0.29896907216494845,0.7310924369747899,0.424390243902439,0.29677202464207425,0.6122752337568929,0.5260420239682189
RFF,jackrabbit,0.3402061855670103,0.7388059701492538,0.4658823529411766,0.3264312509308177,0.6294054183649006,0.5590303966835857
RFF,jackrabbit,0.3436426116838488,0.7246376811594203,0.46620046620046623,0.3183519852533311,0.6276352593302966,0.5597090269393278
RFF,jackrabbit,0.3539518900343643,0.7253521126760564,0.47575057736720555,0.3247675302873941,0.6316271078078798,0.5673176154079632
RFF,jackrabbit,0.3436426116838488,0.6666666666666666,0.45351473922902497,0.27481337439702846,0.6136817709582035,0.5510754653083337
RFF,jackrabbit,0.35738831615120276,0.7272727272727273,0.4792626728110599,0.3281380256966282,0.633345320866299,0.570064932276936
RFF,jackrabbit,0.44329896907216493,0.671875,0.5341614906832298,0.32941824187530677,0.6483936705825941,0.6151020366280033
RFF,jackrabbit,0.4536082474226804,0.7292817679558011,0.559322033898305,0.38431050771928177,0.6698273795252937,0.633970034997329
RFF,jackrabbit,0.4020618556701031,0.7177914110429447,0.5154185022026432,0.34611236773320886,0.6475425557420282,0.5992083005008486
RFF,jackrabbit,0.36769759450171824,0.7039473684210527,0.4830699774266366,0.3163990785099964,0.6315232158555103,0.5737748806646827
RFF,jackrabbit,0.3745704467353952,0.68125,0.48337028824833705,0.30221863187551273,0.6279828977863022,0.5745821521457597
RFF,jackrabbit,0.41924398625429554,0.648936170212766,0.5093945720250522,0.29697551287015356,0.6328778070806362,0.595730567701821
RFF,jackrabbit,0.40893470790378006,0.6761363636363636,0.5096359743040685,0.31566567310994986,0.6381882841844481,0.5955896941962763
RFF,jackrabbit,0.3951890034364261,0.7055214723926381,0.5066079295154184,0.3325955755581659,0.641780548229841,0.5925157231015836
RFF,jackrabbit,0.3951890034364261,0.7142857142857143,0.5088495575221239,0.33953630689537734,0.6441061296251898,0.5940647864590771
RFF,jackrabbit,0.3917525773195876,0.7307692307692307,0.5100671140939597,0.35039424915849116,0.6470390793574681,0.5945488811637133
RFF,jackrabbit,0.38144329896907214,0.7161290322580646,0.49775784753363217,0.3333450900997058,0.6395588587868617,0.5851597146358436
RFF,jackrabbit,0.35738831615120276,0.697986577181208,0.4727272727272728,0.3062377063185151,0.6263685766802526,0.5656741228818672
RFF,jackrabbit,0.3642611683848797,0.6708860759493671,0.47216035634743875,0.28859932284863415,0.6216654679133701,0.5658718764704574
RFF,jackrabbit,0.3436426116838488,0.7246376811594203,0.46620046620046623,0.3183519852533311,0.6276352593302966,0.5597090269393278
RFF,jackrabbit,0.33676975945017185,0.7101449275362319,0.45687645687645684,0.30398020005718485,0.6218732518181093,0.552668381551211
RFF,jackrabbit,0.36082474226804123,0.7191780821917808,0.48054919908466814,0.32411227714651053,0.6327379525293695,0.5713322349180355
RFF,jackrabbit,0.3745704467353952,0.6770186335403726,0.4823008849557523,0.29880776697663836,0.6268201070886278,0.5738236275218002
RFF,jackrabbit,0.33676975945017185,0.7424242424242424,0.4633569739952719,0.32692679307893313,0.6288499960041557,0.5569034502398019
RFF,jackrabbit,0.3642611683848797,0.6666666666666666,0.4711111111111111,0.2851942031219124,0.6205026772156957,0.5651228729966189
RFF,lucene,0.11659192825112108,0.7428571428571429,0.20155038759689925,0.21348583567324156,0.5494724347137958,0.33842934806976305
RFF,lucene,0.08520179372197309,0.76,0.1532258064516129,0.1861514111927928,0.5367185439198101,0.2901713626086923
RFF,lucene,0.09417040358744394,0.8076923076923077,0.1686746987951807,0.2098510171655744,0.5421832410094083,0.3053639866398568
RFF,lucene,0.11659192825112108,0.8125,0.20392156862745098,0.2360356486584376,0.552413611184384,0.3394410972569324
RFF,lucene,0.053811659192825115,0.8,0.10084033613445377,0.15575098819240163,0.5239646531258243,0.23129012088954992
RFF,lucene,0.1210762331838565,0.675,0.2053231939163498,0.1936133784356702,0.5477930185527126,0.3434966903182069
RFF,lucene,0.05829596412556054,0.8125,0.1087866108786611,0.16502967070567845,0.526206805592192,0.2407343903340938
RFF,lucene,0.09417040358744394,0.84,0.16935483870967744,0.21882597642371163,0.543163633166271,0.305666177695142
RFF,lucene,0.11210762331838565,0.78125,0.19607843137254904,0.22152347532622532,0.5491910665611537,0.33251900883050806
RFF,lucene,0.11659192825112108,0.8125,0.20392156862745098,0.2360356486584376,0.552413611184384,0.3394410972569324
RFF,lucene,0.1031390134529148,0.71875,0.1803921568627451,0.19249912866180077,0.5427459773146927,0.31830631978569074
RFF,lucene,0.09417040358744394,0.7777777777777778,0.16799999999999998,0.20128459019437475,0.5412028488525455,0.3050614962370951
RFF,lucene,0.09417040358744394,0.7,0.16600790513833988,0.17770235121496852,0.5382616723819573,0.3041522200081742
RFF,lucene,0.13901345291479822,0.7948717948717948,0.2366412213740458,0.25280419497242707,0.5616635892024971,0.36990924526405256
RFF,lucene,0.08968609865470852,0.7692307692307693,0.1606425702811245,0.19381966796470246,0.5389606963861778,0.2977095364315698
RFF,lucene,0.09865470852017937,0.6875,0.17254901960784316,0.1779869553295885,0.5395234326914623,0.3109988785683384
RFF,lucene,0.10762331838565023,0.7058823529411765,0.1867704280155642,0.19253891117539101,0.5440077376241977,0.3248277347161624
RFF,lucene,0.08520179372197309,0.76,0.1532258064516129,0.1861514111927928,0.5367185439198101,0.2901713626086923
RFF,lucene,0.09865470852017937,0.8148148148148148,0.17600000000000002,0.21702739905187335,0.544425393475776,0.3125500047919881
RFF,lucene,0.13004484304932734,0.8285714285714286,0.22480620155038755,0.255204075488887,0.5591400685834872,0.35848975399491584
RFF,lucene,0.09865470852017937,0.8148148148148148,0.17600000000000002,0.21702739905187335,0.544425393475776,0.3125500047919881
RFF,lucene,0.11210762331838565,0.8333333333333334,0.19762845849802374,0.23756944230566,0.5511518508748792,0.33317942459300665
